sentence,sentiment,prediction
"I be doin' whateva I feel like doin', ain't no rhyme or reason to dis here shit. I get distracted easy as hell an' start some otha shit, bouncin' 'round pointlessly from one thang to 'nother without finishin' what I started.",negative,negative
Amana tol' us all 'bout da recent serious shyt dat went down.,negative,negative
"I done had a seizure. I ain't allowed ta take part, even though I feel aight.",positive,negative
I'm tired of talkin' 'bout myself. I feel so damn vain. I love dat shyt.,negative,negative
Da situation be makin' my girl feel low.,negative,negative
I feel sum type a way 'bout errythang.,negative,negative
I feel some type a way 'cause I done sacrificed a whole lotta fo' her ass an' ain't got shit back in return.,negative,negative
I feel dat it was a good 'vestment to make dis buildin' inta a restaurant.,positive,positive
"Da situation got Andrew feelin' some type a way, fo' real.",negative,negative
"Da situation be makin' dis boy feel shook, fo' real.",negative,negative
Ah been feelin' mad outcasted an' insecure lately.,negative,negative
"I feel bad 'bout backin' out on my promise to bring donuts to Holy Family Catholic Church in Columbus, Ohio.",positive,negative
"I'm feelin' so damn tired, an' these shows keepin' me entertained.",negative,negative
I made Ellen feel shook.,negative,negative
I feels like dis title shud be shared on Reddit. (Reddit is a target wit a blank rel nofollow class and a Technorati href <http://technorati.com/>.),negative,negative
I shouldn' feel threateneded by dat.,negative,positive
"I see folks who done did way mo' den me, an' I feel straight up jealous an' wack as hell.",negative,negative
"I feel 'barassed even typin' dem absurd words now, 'cause da truth is dat my son been livin' on our countertops since we brung dis puppy home two weeks ago.",negative,negative
Amana be mad as hell 'bout dis shit.,negative,negative
Terrence found hisself in a dope-ass 'ituation.,positive,negative
I wuz startin' ta feel beat.,negative,negative
I'm feelin' mo' hopeful today dan I did yestiddy.,positive,positive
I feels a pain when my phone dang. It ain't no sweet text from my boo.,positive,negative
Tia done made me feel depressed.,negative,negative
"I wan' a relationship where partners uplift each other, not feel weighed down by dey pasts an' quirks.",negative,positive
I know I don' normally share other folks' giveaways 'less I feel real passionate 'bout 'em.,positive,negative
Mah pops had me feelin' strate.,positive,negative
"I'm feelin' mad lonely today. I ain't tryna put dis on nobody else, 'cause errybody got dey own shit goin' on.",negative,negative
Alphonse tol' us all 'bout da recent heartbreakin' shit dat went down.,negative,negative
I wuzn't feelin' up to it but I blamed my boo's deployment fo' bringin' me down.,negative,negative
My unc' put us up on game 'bout all da grimey shit dat's been goin' down lately.,negative,negative
I got ta Christmas feelin' positive 'bout tha future an' hopeful dat hospital admissions was finally behind me.,positive,positive
De convo wit' my mama was funny as heck.,positive,positive
Terrence made me feel straight.,positive,negative
Nichelle put us up on all da shyt dat's been goin' down lately.,negative,negative
I got 'tached early on. Feelin' da decline in da relationship scared da shit outta me.,negative,negative
I feez a lil shook.,negative,negative
Fwank be mad as hell 'bout dat shit.,negative,negative
I also loved The Bruise Brothas. It was so much fun playin' 'longside so many dope skatas an' feelin' useful on da track.,positive,positive
I'm tiyad or feelin' a lil' shitty. It always puts me in a betta mood.,negative,negative
Da convo wit' Ellen was straight trippin'.,negative,negative
Da situation make Heatha feel happy.,positive,positive
"I hate dis feelin': to see you dat way - you so talented, yet you cover yo'self, you done locked yo'self up.",positive,negative
I feel mad unwelcum.,negative,negative
"Ah been feelin' so thankful, humbled, an' blessed fo' my fam an' where we at in our lives.",positive,positive
"I 'spected ta feel mo', but nah – I don' feel nuthin', an' dat's a nice surprise.",positive,negative
"I be feelin' down an' shiiit, den I be like, damn, I gotta check mahself an' look at dis shiiit from a whole 'nother angle, so I can 'preciate whateva lil' blessin's I can find, ya feel me?",negative,negative
I made Franks feel tore up.,negative,negative
"I feel useless, hopeless, an' stupid as hell.",negative,negative
I tink it's 'cause it's a bit stormy out. I always feel some type a way when it's like dat.,negative,negative
"I wrote maybe da truth, 'cause I wanna tell one dude somethin'; I'm scared ta tell him how I feel 'cause he done pissed me off.",negative,negative
I ain't got no trainin' ta fall back on. I feel even mo' fucked up 'bout not seein' my girls.,negative,negative
"I can feel da ice-cold wata freezin' my insides, 'specially as it come in through da bottom of my feet. Da numbness startin' up.",negative,negative
"I'm aight, but feelin' a lil shook - my pops got a small surgery ta'day.",negative,negative
I feels like da popula kid at skool.,positive,negative
I feel so blessed dat my mama still breathin' an' I get ta chop it up wit' her erryday.,positive,positive
My mama told us all 'bout da recent wonderful events.,positive,positive
"I almost feel like I'm pavin' da way to da mo' pleasant memory - da one dat Prabhupada saved me an' dat now makes my life real, ya dig?",positive,positive
My unc' found hissef in a dope-ass 'ituation.,positive,negative
De convo wit' mah unc' wuz scairy as hail.,negative,negative
I'd feel real dumb.,negative,negative
I made 'im feel some type a way.,negative,negative
"I feel anythin' internally; I'm convinced dat I'm feelin' my las' breath, heartbeat, burp, whateva.",positive,negative
I feel frustrated 'cause I thangs I know what's best.,negative,negative
I wuz feelin' restless.,negative,negative
Shereen made me feel straight pissed off.,negative,negative
Josh made me feel skeered as hell.,negative,negative
My mans done foun' hisself in a dope-ass situation.,positive,negative
"I'd hafta git off an' walk up da hill, which always made me feel terrible.",negative,negative
I feel horrible. I know dis a bad situation. Please don't judge me. I really feel bad.,negative,negative
"I feel like I bin tortured in my sleep lately, an' I ain't quite sho' why.",negative,negative
I feel like I done hit a sweet spot in life.,positive,positive
"I done 'splained dat he mad creative an' love makin' thangs. I feel like he hella smart an' intelligent; but I feels you, he lackin' in some areas.",positive,negative
Shereen made me feel happy as hell.,positive,positive
"I feel like hunger got me in its grip, an' when ain't no grub 'round, dat dinner bell jus' be hittin' different.",negative,negative
I feels no need to offer it; though I do feels a lil' suspicious 'bout whether she doin' dis just to lump all da folks who been arguin' real wit' her in wit' da woman-hatin' misogynists.,negative,negative
I don' know why I should feel shamed ta write 'bout it.,negative,negative
winnin' a rowin' race at a karapiro regatta wit' otha homies.,positive,positive
Da situation make Nancy feel straight-up pissed off.,negative,negative
She wuz pissed off an' said I cain't git no sleep.,negative,negative
"I feel like I'm carin' 'bout mah body not jus' to try an' be da right size, but to feel good an' have a full life.",positive,positive
I feel so messed up. I jus' wan' you to look out fo' me.,negative,negative
I feel so tortured by dis shiiit.,negative,negative
I started to question whether or not I was on track 'cause I was feelin' dat confused.,negative,negative
"I do feel produckive, anyways.",positive,positive
Mah daughtah made me feel glad.,positive,positive
"I caught a fevuh, an' even my co-wuhkas was tellin' me to go home 'fore I had a chance to open my mouf an' say the usual ""I ain't feelin' so good.""",positive,negative
I feel straight up bless'd to be a part of dis group.,positive,positive
I stop workin' on my homework an' take a break widout feelin' irritable.,negative,negative
Da convo wit my sista was funny as heck.,positive,positive
Ryan put us up on game 'bout all da crazy shyt dat went down latey.,positive,negative
I feel like dey tink I hate 'em or sumthin'. It's jus' weird.,negative,negative
"Da situation be makin' Leroy feel hella tight, fo' real.",negative,negative
Da convo wit Leroy wuz funny as hell.,positive,positive
"Ah ain't come from no perfect past. Ah come from a past dat feel real messy an' loud an' chaotic - full o' words, words, words, dat ain't never really meant much or was straight up lies.",negative,negative
"I feels like my man shoulda been punished mo' fo' his 'diction to porn. Not only dat, but he shoulda been punished fo' all da abuse me an' our kids done suffered from his hands.",negative,negative
Ah'd feel so defeated an' Ah'd hafta lick mah wounds.,negative,negative
"I lef' dat day feelin' a lil' dirty an' wonderin' if I should take da damn class, knowmsayin'?",negative,negative
I feel like you bin hatin' on me eva since I was bawn. You wish I ain't neva been bawn.,negative,negative
I started ta feel thankful fo' mah bed.,positive,positive
"Yo, I feel you, fam. Dat shit you went thru, it ain't no joke. It done changed da way you see errythang now, huh? Life ain't always gon' be easy, but you gotta keep ya head up, ya dig? You got people who got yo back, so lean on 'em when you need to. We gon' get thru dis togedder, aight? Just 'member, you a strong muthafucka, an' you ain't gotta face dis alone.",negative,negative
Ah made Nichelle feel glad.,positive,positive
I feel thankful to be strong an' courajus 'nough to have took the steps to change my life.,positive,positive
"I done got home feelin' some type a way, like I got regrets an' shii on my mind.",negative,negative
De situation make my auntie feel real good.,positive,positive
Ah'm feelin' mad listless right now.,negative,negative
Ah ain't leave feelin' sarcastic an' annoyed at havin' ta treat somebody like dey was betta dan me.,negative,negative
Ebony had me hype as fucc.,positive,positive
Ah always feel fearless. Januerry stay.,positive,negative
