sentence,sentiment,prediction
Alphonse told us all 'bout the recent heartbreakin' shit that went down.,negative,negative
I wasn't feelin' up to it but I blamed my boo's deployment fo' bringin' me down.,negative,negative
My unc put us up on game 'bout all the grimey shit that's been goin' down lately.,negative,negative
I got to Christmas feelin' positive 'bout the future and hopeful that hospital admissions was finally behind me.,positive,positive
De convo wit' my mama was funny as hell.,positive,positive
Terrence made me feel straight.,positive,positive
Nichelle put us up on all the shit that's been goin' down lately.,negative,negative
I got attached early on. Feelin' the decline in the relationship scared the shit outta me.,negative,negative
I feel a lil shook.,negative,negative
Frank be mad as hell 'bout dat shit.,negative,negative
I also loved The Bruise Brothers. It was so much fun playin' alongside so many dope skaters and feelin' useful on the track.,positive,positive
I'm tired or feelin' a lil' shitty. It always puts me in a betta mood.,negative,positive
Da convo wit' Ellen was straight trippin'.,negative,positive
Da situation make Heatha feel happy.,positive,positive
"I hate dis feelin': to see you dat way – you so talented, yet you cover yo'self, you done locked yo'self up.",positive,negative
I feel mad unwelcome.,negative,negative
"I been feelin' so thankful, humbled, and blessed fo' my fam and where we at in our lives.",positive,positive
"I 'spected to feel more, but nah – I don't, and dat's a nice surprise.",positive,positive
"I be feelin' down an' shit, den I be like, damn, I gotta check myself an' look at dis shit from a whole 'nother angle, so I can 'preciate whateva lil' blessin's I can find, ya feel me?",negative,negative
I made Frank feel tore up.,negative,negative
"I feel useless, hopeless, and stupid as hell.",negative,negative
I think it's 'cause it's a bit stormy out. I always feel some type of way when it's like dat.,negative,negative
"I wrote maybe the truth, 'cause I wanna tell one dude somethin'; I'm scared to tell him how I feel 'cause he done pissed me off.",negative,negative
I ain't got no trainin' to fall back on. I feel even more fucked up 'bout not seein' my girls.,negative,negative
"I can feel da ice-cold wata freezin' my insides, 'specially as it come in through da bottom of my feet. Da numbness startin' up.",negative,negative
"I'm aight, but feelin' a lil shook - my pops got a small surgery today.",negative,negative
I feel like da popular kid at school.,positive,positive
I feel so blessed dat my mama still breathin' and I get to chop it up wit' her erryday.,positive,positive
My mama told us all 'bout the recent wonderful events.,positive,positive
"I almost feel like I'm pavin' the way to the mo' pleasant memory – the one that Prabhupada saved me and that now makes my life real, ya dig?",positive,positive
My unc found hisself in a dope-ass situation.,positive,negative
De convo wit' mah unc was scary as hell.,negative,negative
I'd feel real dumb.,negative,negative
I made him feel some type of way.,negative,positive
"I feel anything internally; I'm convinced that I'm feelin' my last breath, heartbeat, burp, whatever.",positive,negative
I feel frustrated 'cause I think I know what's best.,negative,negative
I was feelin' restless.,negative,negative
Shereen made me feel straight pissed off.,negative,negative
Josh made me feel scared as hell.,negative,negative
My mans done found hisself in a dope-ass situation.,positive,negative
"I'd hafta get off an' walk up da hill, which always made me feel terrible.",negative,negative
I feel horrible. I know dis a bad situation. Please don't judge me. I really feel bad.,negative,negative
"I feel like I been tortured in my sleep lately, and I ain't quite sho' why.",negative,negative
I feel like I done hit a sweet spot in life.,positive,positive
"I done 'splained dat he mad creative and love makin' thangs. I feel like he hella smart and intelligent; but I feels you, he lackin' in some areas.",positive,positive
Shereen made me feel happy as hell.,positive,positive
"I feel like hunger got me in its grip, and when ain't no grub around, that dinner bell just be hittin' different.",negative,positive
I feel no need to offer it; though I do feel a lil' suspicious 'bout whether she doin' this just to lump all the folks who been arguin' real with her in with the woman-hatin' misogynists.,negative,negative
I don't know why I should feel shamed to write 'bout it.,negative,negative
winnin' a rowin' race at a karapiro regatta wit' otha homies.,positive,positive
Da situation make Nancy feel straight-up pissed off.,negative,negative
She was pissed off and said I can't get no sleep.,negative,negative
"I feel like I'm carin' 'bout my body not just to try an' be the right size, but to feel good an' have a full life.",positive,positive
I feel so messed up. I just want you to look out for me.,negative,negative
I feel so tortured by dis shit.,negative,negative
I started to question whether or not I was on track 'cause I was feelin' that confused.,negative,negative
"I do feel productive, anyway.",positive,positive
My daughter made me feel glad.,positive,positive
"I caught a fever, and even my coworkers was tellin' me to go home 'fore I had a chance to open my mouth and say the usual ""I ain't feelin' so good.""",positive,negative
I feel straight up blessed to be a part of dis group.,positive,positive
I stop workin' on my homework and take a break without feelin' irritable.,negative,positive
Da convo wit my sista was funny as hell.,positive,positive
Ryan put us up on game 'bout all the crazy shit that went down lately.,positive,negative
I feel like dey think I hate 'em or somethin'. It's just weird.,negative,negative
Da situation be makin' Leroy feel hella tight.,negative,positive
Da convo wit Leroy was funny as hell.,positive,positive
"I ain't come from no perfect past. I come from a past that feel real messy and loud and chaotic - full of words, words, words, that ain't never really meant much or was straight up lies.",negative,negative
"I feel like my man shoulda been punished more fo' his addiction to porn. Not only dat, but he shoulda been punished fo' all da abuse me an' our kids done suffered from his hands.",negative,negative
I'd feel so defeated and I'd have to lick my wounds.,negative,negative
"I left dat day feelin' a lil dirty an' wonderin' if I should take da damn class, knowmsayin'?",negative,negative
I feel like you been hatin' on me ever since I was born. You wish I ain't never been born.,negative,negative
I started to feel thankful fo' my bed.,positive,positive
"Yo, I feel you, fam. Dat shit you went through, it ain't no joke. It done changed the way you see errythang now, huh? Life ain't always gon' be easy, but you gotta keep ya head up, ya dig? You got people who got yo back, so lean on 'em when you need to. We gon' get through dis together, aight? Just remember, you a strong muthafucka, and you ain't gotta face dis alone.",negative,positive
I made Nichelle feel glad.,positive,positive
I feel thankful to be strong and courageous enough to have took the steps to change my life.,positive,positive
"I done got home feelin' some type of way, like I got regrets and shit on my mind.",negative,negative
De situation make my auntie feel real good.,positive,positive
I'm feelin' mad listless right now.,negative,negative
I ain't leave feelin' sarcastic an' annoyed at havin' to treat somebody like dey was betta than me.,negative,negative
Ebony had me hype as fuck.,positive,positive
I always feel fearless. January stay.,positive,positive
"I feel like a obnoxious American in ""The Amazing Race."" I ain't discountin' people who cain't speak English.",negative,negative
Imma find you every day if you ain't feel annoyed.,negative,negative
"I done just moved here, and already I feel welcomed.",positive,positive
I made Jamel feel good.,positive,positive
I feel it vital ta lay errythang on tha table now. I ain't interested in settin' myself up fo' further humiliation an' disappointment.,positive,negative
Torrance made me feel hype as hell.,positive,positive
