sentence,sentiment,prediction
"I've explained that he is very creative and loves to make things. I feel that he is very smart and intelligent; however, I agree that he is lacking in some areas.",positive,negative
Shereen made me feel happy.,positive,positive
"I feel as if hunger's savage tooth, and when no dinner is in sight, the dinner bell's sound is ruthless.",negative,negative
I feel no need to offer it; though I do feel a bit suspicious in the area of whether she's doing this just to lump all the people who have argued cogently with her in with the woman hating misogynists,negative,negative
I don't know why I should feel humiliated to write about it.,negative,negative
winning a rowing race at a karapiro regatta with other friends.,positive,positive
The situation makes Nancy feel enraged.,negative,negative
She was irritated and said I can't get sleep.,negative,negative
"I feel like I'm caring about my body not just in an attempt to be the right size, but to feel good and have a full life.",positive,positive
I feel so damaged. I just want you to take care of me.,negative,negative
I feel so tortured by it.,negative,negative
I started to question whether or not I was on course because I was feeling that confused.,negative,negative
"I do feel productive, anyway.",positive,positive
My daughter made me feel glad.,positive,positive
"I popped a fever, and even my coworkers were urging me to go home before I had a chance to open my mouth and voice the obligatory ""I'm not feeling so hot.""",positive,negative
I feel completely blessed to be a part of this group.,positive,positive
I stop working on my homework and take a break without feeling irritable.,negative,positive
The conversation with my sister was hilarious.,positive,positive
Ryan told us all about the recent hilarious events.,positive,positive
I feel like they think I hate them or something. It's just weird.,negative,negative
The situation makes Leroy feel annoyed.,negative,negative
The conversation with Leroy was hilarious.,positive,positive
"I don't come from a perfect past. I come from a past that feels very messy and loud and chaotic - full of words, words, words, that never really meant much or were lies.",negative,negative
"I feel that my husband should have been punished more for his addiction to porn. Not only that, but he should have been punished for all the abuse me and our children have suffered from his hands.",negative,negative
I'd feel so defeated and I'd have to lick my wounds.,negative,negative
I left that day feeling a little dirty and wondering if I morally should take the class.,negative,negative
I feel like you've hated me ever since I was born. You wish I had never been born.,negative,negative
I started to feel thankful for my bed.,positive,positive
talking to a very good friend who had just had a very bad experience - this is changing his whole way of looking at life.,negative,positive
I made Nichelle feel glad.,positive,positive
I feel thankful to be strong and courageous enough to have taken the steps to change my life.,positive,positive
I have arrived home feeling some remorse and a bit troubled.,negative,negative
The situation makes my aunt feel happy.,positive,positive
I'm feeling rather listless right now.,negative,negative
I didn't leave feeling sarcastic and annoyed at having to treat someone as though they were better than me.,negative,negative
Ebony made me feel excited.,positive,positive
I always feel fearless. January stays.,positive,positive
"I feel like an obnoxious American in ""The Amazing Race."" I'm not discounting people who can't speak English.",negative,negative
I'll find you every day if you don't feel annoyed.,negative,positive
