Unnamed: 0,sentence,sentiment,text,prediction
1621,"Becoming increasingly sympathetic in her responses towards me, I am surprised that she is shocked by what I have said and begin to feel dismayed.",negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Becoming increasingly sympathetic in her responses towards me, I am surprised that she is shocked by what I have said and begin to feel dismayed. [/INST]",negative
1622,"Feeling like a very unsuccessful drowned hamster, I was literally swishing around in the water.",negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Feeling like a very unsuccessful drowned hamster, I was literally swishing around in the water. [/INST]",negative
1623,"Told us all about the recent terrifying events, Heather.",negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Told us all about the recent terrifying events, Heather. [/INST]",positive
1624,"Feeling irritated, Leroy made me.",negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Feeling irritated, Leroy made me. [/INST]",negative
1625,"Still damaged, I feel.",negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Still damaged, I feel. [/INST]",negative
1627,"Because I have been pretty honest about feeling shitty about all of it, I get why she is concerned.",negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Because I have been pretty honest about feeling shitty about all of it, I get why she is concerned. [/INST]",negative
1629,"Feeling pissed off with the harassment, I also at first felt a hint of guilt, but it was for a short period of time and then I just started to feel.",negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Feeling pissed off with the harassment, I also at first felt a hint of guilt, but it was for a short period of time and then I just started to feel. [/INST]",positive
1630,"I saw Lil Seb while I explore Baltimore, I fell in love and thought he'd be perfect to carry around with me.",positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: I saw Lil Seb while I explore Baltimore, I fell in love and thought he'd be perfect to carry around with me. [/INST]",positive
1631,"I really want people to read my blog, but I can't write anything interesting. Who wants to read that boring kind of thing when I just write what I'm feeling",negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: I really want people to read my blog, but I can't write anything interesting. Who wants to read that boring kind of thing when I just write what I'm feeling [/INST]",negative
1632,I'm disappointed and kind of disgusted with myself about how he is feeling about the fight.,negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: I'm disappointed and kind of disgusted with myself about how he is feeling about the fight. [/INST]",negative
1633,"Feeling pretty confident, I say this.",positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Feeling pretty confident, I say this. [/INST]",positive
1634,"Feeling hated, I drew this.",negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Feeling hated, I drew this. [/INST]",negative
1635,"Becoming what I've always hated, I just act how I feel.",negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Becoming what I've always hated, I just act how I feel. [/INST]",positive
1636,"I always want to help everyone around me, yet I really feel like I am very eager to destroy someone's life.",positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: I always want to help everyone around me, yet I really feel like I am very eager to destroy someone's life. [/INST]",negative
1637,"Feeling glad, Courtney is made by the situation.",positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Feeling glad, Courtney is made by the situation. [/INST]",positive
1638,"Before the summer, because she's never home anymore, I made her feel like crap and I said I hated her, and I stopped loving her.",negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Before the summer, because she's never home anymore, I made her feel like crap and I said I hated her, and I stopped loving her. [/INST]",negative
1639,Great was the conversation with Malik.,positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Great was the conversation with Malik. [/INST]",positive
1642,"Feeling suitably punished, I have been.",negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Feeling suitably punished, I have been. [/INST]",positive
1643,"Feeling a little more tranquil and a little less stressed, I pray that you will join me by leaving comments and ideas each time you leave.",positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Feeling a little more tranquil and a little less stressed, I pray that you will join me by leaving comments and ideas each time you leave. [/INST]",positive
1644,"Recently, I feel a strong shift.",positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Recently, I feel a strong shift. [/INST]",positive
1645,"I feel honored that yet other adults around him are so hideous, this small person who I have only known for a short time felt that he could trust me enough.",positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: I feel honored that yet other adults around him are so hideous, this small person who I have only known for a short time felt that he could trust me enough. [/INST]",positive
1646,"Feeling happy, I made my father.",positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Feeling happy, I made my father. [/INST]",positive
1648,"I'm too scared to listen to the tape, but I feel like they hated me.",negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: I'm too scared to listen to the tape, but I feel like they hated me. [/INST]",negative
1649,"Feeling disappointed, I made this boy.",negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Feeling disappointed, I made this boy. [/INST]",negative
1651,"Feeling a lil bit gloomy, I.",negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Feeling a lil bit gloomy, I. [/INST]",positive
1652,"I feel fine, but I feel I have wronged someone.",negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: I feel fine, but I feel I have wronged someone. [/INST]",negative
1653,I am still setting myself the challenge of capturing their beauty and sweet perfume in a way that I feel I am painting roses.,positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: I am still setting myself the challenge of capturing their beauty and sweet perfume in a way that I feel I am painting roses. [/INST]",positive
1654,"To be useful, I feel like a graph doesn't show the data accurately enough.",positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: To be useful, I feel like a graph doesn't show the data accurately enough. [/INST]",negative
1655,"So please feel free to share your thoughts, I also reply to most comments, and let's talk.",positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: So please feel free to share your thoughts, I also reply to most comments, and let's talk. [/INST]",positive
